1.026180553436279341e+00,3.762748837471008301e-01,1.118878388404846103e+00,7.838183403015136497e-01,-5.729536175727844016e-01,-1.262198519706726030e+00
4.410030186176300271e-01,4.505625605583191140e-01,-1.205903410911560059e+00,-5.245090007781982866e-01,1.803537678718566850e+00,1.572474145889282138e+00
5.352170579135418285e-03,3.100995600223541149e-01,2.940195500850677560e-02,3.686148405075073131e-01,5.241996407508849876e-01,1.494610935449600109e-01
3.180164754390716331e-01,9.783315420150756614e-01,1.224541926383972079e+00,2.203049570322036799e-01,3.885028302669525369e-01,4.621339380741119607e-01
-2.193037700653076350e+00,6.961400628089904341e-01,2.210049796104430975e+00,6.875911712646484153e-01,-1.832686829566955611e+00,1.363941967487335150e-01
-1.907338351011276245e-01,-1.432794034481048584e-01,1.204094141721725464e-01,3.354739025235176086e-02,1.257532387971878052e-01,-2.714888006448745728e-02
5.772681474685669167e-01,-3.770159482955932617e-01,4.476260840892791748e-01,2.950610458850860818e-01,6.147976279258727805e-01,-7.544641494750976840e-02
-4.000878453254699818e-01,-1.912219643592834473e+00,-1.072314620018005371e+00,-1.088209629058837891e+00,2.936352539062499822e+00,3.006684064865112305e+00
4.125871837139129528e-01,4.501083076000213512e-01,-7.564467340707778376e-02,3.304030716419220082e-01,1.416602045297622736e-01,5.305988073348999468e-01
1.567701315879821866e+00,1.267882871627807662e+00,3.738576412200927734e+00,-1.411156272888183683e+00,2.059435129165649414e+00,-1.218275868892669589e+00
1.037130206823348999e-01,-8.410638570785522461e-02,-1.273170411586761475e-01,-7.336350157856941223e-03,-3.518383577466011047e-02,-1.488331258296966553e-01
-7.853294163942337036e-02,-2.331475540995597839e-02,-1.439007520675659180e-01,-6.988804787397384644e-02,-6.015623733401298523e-02,-8.240799419581890106e-03
-2.135538339614868053e-01,-1.663887667655944869e+00,-1.871779370307922408e+00,-1.469238543510436923e+00,-1.741239690780639560e+00,3.553431928157806119e-02
-1.262830519676208407e+00,-8.097965955734253152e-01,-1.194718170166015669e+00,1.357857608795165927e+00,1.218691802024841397e+00,4.447028696537017600e-01
1.683863878250122070e+00,4.696963965892791970e-01,-1.716460204124450772e+00,-9.353833794593811035e-01,5.919246673583984375e-01,3.378036737442016713e-01
4.105596303939819114e-01,3.137754678726196178e-01,-2.716722339391708374e-02,4.054470062255859375e-01,-4.232785254716873308e-02,4.597898960113525613e-01
-8.862457633018493430e-01,7.982067227363586204e-01,4.215415298938751110e-01,8.978016495704650435e-01,2.300362110137939453e+00,-2.092025011777877697e-01
-4.229741632938385232e-01,1.179148650169372647e+00,-1.700691127777099521e+00,-9.071155190467834473e-01,-3.350665271282196045e-01,1.786634111404418856e+00
1.105038970708847046e-01,-1.617727130651473999e-01,-3.145594615489244461e-03,4.368028789758682251e-02,8.167975395917892456e-02,1.182650253176689148e-01
